episode_id,step,decision_step,timestamp,zone_1_temp_error,zone_1_temp_delta,zone_1_co2_error,zone_1_co2_delta,zone_2_temp_error,zone_2_temp_delta,zone_2_co2_error,zone_2_co2_delta,zone_3_temp_error,zone_3_temp_delta,zone_3_co2_error,zone_3_co2_delta,zone_4_temp_error,zone_4_temp_delta,zone_4_co2_error,zone_4_co2_delta,outdoor_temp,outdoor_temp_slope,sin_time,cos_time,prev_zone_1_damper,prev_zone_2_damper,prev_zone_3_damper,prev_zone_4_damper,prev_oa_damper,prev_coil_valve,prev_fan_speed,action_zone_1_tanh,action_zone_2_tanh,action_zone_3_tanh,action_zone_4_tanh,action_oa_tanh,action_coil_tanh,action_fan_tanh
3,54,1,2025-07-29 12:30:00,0.1077919,-0.0027561188,-53.980774,-7.177307,0.19551468,0.00048828125,-85.54291,-5.200012,0.17567062,0.0014705658,-68.67108,-5.623047,0.057170868,0.027288437,-185.58484,-1.5930786,35.0,-1.8,-0.13052619,-0.9914449,0.99952495,0.8018685,0.99952495,0.45046473,0.5033979,0.67702043,0.9538487,0.9929735,0.83902836,0.99899995,-0.02420689,0.4703602,0.3592869,0.023413833
3,55,1,2025-07-29 12:35:00,0.09879875,-0.001461029,-69.602844,-2.7875977,0.18139076,-0.0024547577,-100.81348,-2.782837,0.18715477,0.0025615692,-82.433655,-2.548767,0.17598534,0.023719788,-189.6167,-0.8607178,35.3,3.6,-0.15212339,-0.98836154,0.9966624,0.92353845,0.99952495,0.5135017,0.45434907,0.6988648,0.9361215,0.8163342,0.981165,0.99899995,0.99420625,-0.50979483,0.29492784,0.21490976
3,56,1,2025-07-29 12:40:00,0.07431412,-0.004442215,-27.840576,7.729309,0.12665749,-0.010339737,-69.07892,6.1273193,0.1741085,-0.0021877289,-52.025574,5.9244385,0.065280914,-0.021268845,-166.30475,4.724365,35.6,3.6,-0.17364818,-0.9848077,0.9127587,0.99105334,0.99952495,0.99724793,0.18480644,0.66861606,1.0270821,0.7885303,0.982756,0.99899995,0.99407697,-0.22166783,0.16712229,0.20093517
3,57,1,2025-07-29 12:45:00,0.07556915,-6.2942505e-05,-9.381653,3.3657837,0.09723282,-0.006052017,-55.23822,2.630371,0.18305206,0.0014190674,-37.23706,2.8077393,-0.016946793,-0.016361237,-158.84064,1.5689087,35.35,-3.0,-0.19509032,-0.98078525,0.89955187,0.99180907,0.99952495,0.99718654,0.26404136,0.60854745,1.0204442,0.7974989,0.70080686,0.99899995,0.35702956,0.76718664,0.3627332,0.16196753
3,58,1,2025-07-29 12:50:00,0.08794403,0.0009727478,-56.208862,-8.214233,0.10387802,-0.00010681152,-93.12164,-6.897644,0.19867325,0.0016231537,-74.63953,-6.859741,0.037849426,0.009597778,-188.67041,-5.6219482,35.1,-3.0,-0.21643962,-0.976296,0.90381193,0.8578832,0.99952495,0.694589,0.53597635,0.7004846,1.0019345,0.7930214,0.36245647,0.99899995,-0.7469402,0.14633785,0.2489322,-0.084767215
3,59,1,2025-07-29 12:55:00,0.0008831024,-0.01673317,-55.856445,0.12414551,0.091495514,-0.0022239685,-83.31195,1.7154541,0.10860634,-0.017318726,-77.05505,-0.3475952,0.37408066,0.06676674,-164.98328,4.6502075,35.15,0.6,-0.23768589,-0.9713421,0.9016851,0.6971668,0.99952495,0.17020339,0.36524293,0.6469981,0.8847355,-0.122757524,0.012046915,0.99899995,0.8149397,0.112190895,-0.18210088,-0.020159798
3,60,1,2025-07-29 13:00:00,0.14370728,0.029605865,-24.291931,5.5734253,0.20111275,0.023118973,-66.35181,3.0744019,0.0951767,-0.00032806396,-77.20697,0.085510254,0.27325058,-0.017425537,-180.3487,-2.4072876,35.2,0.6,-0.25881904,-0.9659258,0.46669015,0.53072226,0.99952495,0.9120963,0.3558525,0.44441256,0.91542405,0.22003625,0.30190957,0.99899995,0.48350686,0.24298818,-0.038505614,0.05779166
3,61,1,2025-07-29 13:05:00,0.16832542,0.00504303,-43.16577,-3.4771118,0.19928741,-0.00013160706,-84.91913,-3.4586182,0.07649422,-0.003419876,-89.08734,-2.300293,0.22122192,-0.00995636,-196.25873,-2.9835815,35.4,2.4,-0.27982903,-0.96004987,0.6295172,0.668407,0.99952495,0.75466573,0.39182177,0.51190233,0.952451,0.39125016,0.14952396,0.99899995,0.81033856,0.67931485,-0.27285978,-0.19932446
3,62,1,2025-07-29 13:10:00,0.23971558,0.015563965,-70.0625,-4.915161,0.29618263,0.020410538,-100.78302,-3.0617676,0.15239143,0.01660347,-105.70563,-3.1724243,0.19766045,-0.0028877258,-228.03217,-5.7266235,35.6,2.4,-0.3007058,-0.95371693,0.7108438,0.59602386,0.99952495,0.9099108,0.5118116,0.40175587,0.83032084,-0.034093857,0.08660505,0.99899995,0.21309313,0.5261987,-0.3036532,-0.22103372
3,63,1,2025-07-29 13:15:00,0.34298134,0.020681381,-76.13269,-1.2042847,0.36924553,0.014759064,-113.95618,-2.4594727,0.18239975,0.0064487457,-121.584045,-2.8759766,0.2570095,0.012050629,-237.77826,-1.8532104,35.6,0.0,-0.32143947,-0.9469301,0.5088054,0.5661374,0.99952495,0.6262192,0.46970466,0.38728297,0.82000893,0.83906263,0.7254456,0.99899995,0.8078342,-0.08457585,-0.049676288,-0.048590712
3,64,1,2025-07-29 13:20:00,0.3283863,-0.0041866302,-77.294556,-0.07055664,0.35075378,-0.0048923492,-114.45453,0.017150879,0.23584747,0.009181976,-104.589355,3.0456543,0.21537209,-0.009399414,-229.46155,1.5227661,35.6,0.0,-0.34202015,-0.9396926,0.9235547,0.86958665,0.99952495,0.9087212,0.30174166,0.5066521,0.90191936,0.6565522,0.4564372,0.99899995,0.8129617,-0.18601851,-0.117244236,-0.13097374
3,65,1,2025-07-29 13:25:00,0.31667328,-0.0021514893,-69.146545,1.6236572,0.36523628,0.0029792786,-104.55432,1.9301147,0.27549934,0.007904053,-87.04059,3.2598877,0.16456985,-0.009803772,-218.30255,2.137085,35.7,1.2,-0.36243805,-0.93200785,0.83686227,0.74180764,0.99952495,0.9111568,0.27384493,0.47489518,0.8627874,0.14990832,0.8974703,0.99899995,-0.09617517,-0.7029225,0.5463367,-0.007701673
